dataset_key,entity_type,canonical_key,display_name,source_system,source_key,confidence,external_id,external_name,notes
maintainarr-charging-connector-type,charging_connector_type,chademo,CHAdeMO,stl_seed_catalog,maintainarr-charging-connector-type:chademo,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Charging Connector Type."
maintainarr-charging-connector-type,charging_connector_type,nacs,NACS,stl_seed_catalog,maintainarr-charging-connector-type:nacs,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Charging Connector Type."
maintainarr-charging-connector-type,charging_connector_type,nema_14_50,NEMA 14-50,stl_seed_catalog,maintainarr-charging-connector-type:nema_14_50,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Charging Connector Type."
maintainarr-charging-connector-type,charging_connector_type,type_2,Type 2,stl_seed_catalog,maintainarr-charging-connector-type:type_2,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Charging Connector Type."
maintainarr-charging-connector-type,charging_connector_type,proprietary,Proprietary,stl_seed_catalog,maintainarr-charging-connector-type:proprietary,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Charging Connector Type."
maintainarr-charging-connector-type,charging_connector_type,none,None,stl_seed_catalog,maintainarr-charging-connector-type:none,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Charging Connector Type."
maintainarr-cng-equipped,cng_equipped,yes,Yes,stl_seed_catalog,maintainarr-cng-equipped:yes,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=CNG Equipped."
maintainarr-cng-equipped,cng_equipped,no,No,stl_seed_catalog,maintainarr-cng-equipped:no,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=CNG Equipped."
maintainarr-cng-equipped,cng_equipped,unknown,Unknown,stl_seed_catalog,maintainarr-cng-equipped:unknown,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=CNG Equipped."
maintainarr-cng-equipped,cng_equipped,not_applicable,Not Applicable,stl_seed_catalog,maintainarr-cng-equipped:not_applicable,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=CNG Equipped."
maintainarr-completion-status,completion_status,not_started,Not Started,stl_seed_catalog,maintainarr-completion-status:not_started,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Completion Status."
maintainarr-completion-status,completion_status,in_progress,In Progress,stl_seed_catalog,maintainarr-completion-status:in_progress,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Completion Status."
maintainarr-completion-status,completion_status,completed,Completed,stl_seed_catalog,maintainarr-completion-status:completed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Completion Status."
maintainarr-completion-status,completion_status,incomplete,Incomplete,stl_seed_catalog,maintainarr-completion-status:incomplete,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Completion Status."
maintainarr-completion-status,completion_status,canceled,Canceled,stl_seed_catalog,maintainarr-completion-status:canceled,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Completion Status."
maintainarr-completion-status,completion_status,failed,Failed,stl_seed_catalog,maintainarr-completion-status:failed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Completion Status."
maintainarr-completion-status,completion_status,deferred,Deferred,stl_seed_catalog,maintainarr-completion-status:deferred,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Completion Status."
maintainarr-configuration,configuration,standard,Standard,stl_seed_catalog,maintainarr-configuration:standard,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Configuration."
maintainarr-configuration,configuration,fleet_standard,Fleet Standard,stl_seed_catalog,maintainarr-configuration:fleet_standard,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Configuration."
maintainarr-configuration,configuration,vocational,Vocational,stl_seed_catalog,maintainarr-configuration:vocational,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Configuration."
maintainarr-configuration,configuration,regional,Regional,stl_seed_catalog,maintainarr-configuration:regional,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Configuration."
maintainarr-configuration,configuration,long_haul,Long Haul,stl_seed_catalog,maintainarr-configuration:long_haul,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Configuration."
maintainarr-configuration,configuration,city_delivery,City Delivery,stl_seed_catalog,maintainarr-configuration:city_delivery,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Configuration."
maintainarr-configuration,configuration,yard,Yard,stl_seed_catalog,maintainarr-configuration:yard,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Configuration."
maintainarr-configuration,configuration,rental,Rental,stl_seed_catalog,maintainarr-configuration:rental,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Configuration."
maintainarr-configuration,configuration,other,Other,stl_seed_catalog,maintainarr-configuration:other,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Configuration."
maintainarr-coolant-spec,coolant_spec,ethylene_glycol_green,Ethylene Glycol Green,stl_seed_catalog,maintainarr-coolant-spec:ethylene_glycol_green,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Coolant Spec."
maintainarr-coolant-spec,coolant_spec,oat_red_orange,OAT Red/Orange,stl_seed_catalog,maintainarr-coolant-spec:oat_red_orange,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Coolant Spec."
maintainarr-coolant-spec,coolant_spec,oat_yellow,OAT Yellow,stl_seed_catalog,maintainarr-coolant-spec:oat_yellow,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Coolant Spec."
maintainarr-coolant-spec,coolant_spec,noat,NOAT,stl_seed_catalog,maintainarr-coolant-spec:noat,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Coolant Spec."
maintainarr-coolant-spec,coolant_spec,hoat,HOAT,stl_seed_catalog,maintainarr-coolant-spec:hoat,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Coolant Spec."
maintainarr-coolant-spec,coolant_spec,extended_life_coolant,Extended Life Coolant,stl_seed_catalog,maintainarr-coolant-spec:extended_life_coolant,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Coolant Spec."
maintainarr-coolant-spec,coolant_spec,propylene_glycol,Propylene Glycol,stl_seed_catalog,maintainarr-coolant-spec:propylene_glycol,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Coolant Spec."
maintainarr-coolant-spec,coolant_spec,deionized_water,Deionized Water,stl_seed_catalog,maintainarr-coolant-spec:deionized_water,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Coolant Spec."
maintainarr-coolant-spec,coolant_spec,other,Other,stl_seed_catalog,maintainarr-coolant-spec:other,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Coolant Spec."
maintainarr-corrective-action-type,corrective_action_type,repair,Repair,stl_seed_catalog,maintainarr-corrective-action-type:repair,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Corrective Action Type."
maintainarr-corrective-action-type,corrective_action_type,replace,Replace,stl_seed_catalog,maintainarr-corrective-action-type:replace,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Corrective Action Type."
maintainarr-corrective-action-type,corrective_action_type,adjust,Adjust,stl_seed_catalog,maintainarr-corrective-action-type:adjust,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Corrective Action Type."
maintainarr-corrective-action-type,corrective_action_type,clean,Clean,stl_seed_catalog,maintainarr-corrective-action-type:clean,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Corrective Action Type."
maintainarr-corrective-action-type,corrective_action_type,lubricate,Lubricate,stl_seed_catalog,maintainarr-corrective-action-type:lubricate,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Corrective Action Type."
maintainarr-corrective-action-type,corrective_action_type,calibrate,Calibrate,stl_seed_catalog,maintainarr-corrective-action-type:calibrate,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Corrective Action Type."
maintainarr-corrective-action-type,corrective_action_type,inspect,Inspect,stl_seed_catalog,maintainarr-corrective-action-type:inspect,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Corrective Action Type."
