product_key,product,feature_id,capability,class,state,required_behavior_or_evidence,rollout_stage,rollout_stage_title,rollout_lane,release_note,source_file,source_line
fieldcompanion,Field Companion,FC-DEM-008,Advanced offline policy engine,DEMOCRATIZE,Target,"Package data/actions by role/site/task, encrypt per tenant/session, enforce TTL/revocation, prioritize sync, and simulate migrations/conflicts before release.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,178
fieldcompanion,Field Companion,FC-DEM-009,Geofenced and proximity-aware actions,DEMOCRATIZE,Target,"Use transparent, narrowly scoped geofence/Bluetooth/NFC proximity signals as one input—not sole proof—for arrival, asset/site context, or safety prompts.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,179
fieldcompanion,Field Companion,FC-DEM-010,Augmented-reality work guidance,DEMOCRATIZE,Target,"Overlay approved steps, asset/component identification, measurements, hazards, and remote annotations while retaining a non-AR accessible workflow.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,180
fieldcompanion,Field Companion,FC-DEM-011,Enterprise shared-device orchestration,DEMOCRATIZE,Target,"Integrate identity, kiosk/session pinning, shift handoff, badge login, managed home screen, app policy, and rapid secure cleanup without enterprise-only STL licensing.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,181
fieldcompanion,Field Companion,FC-DEM-012,Mobile observability and fleet compatibility matrix,DEMOCRATIZE,Target,"Track app/browser/OS/device-class/capability performance, sync failures, crash-free sessions, storage pressure, and staged rollout health without invasive personal telemetry.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,182
fieldcompanion,Field Companion,FC-FND-001,Tenant-scoped authorization,FOUNDATION,Target,Every read and write is tenant-scoped server-side; product UI visibility never substitutes for authorization.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,188
fieldcompanion,Field Companion,FC-FND-002,StaffArr-backed action permissions,FOUNDATION,Target,"Use product action keys, role scopes, delegated authority, and explicit denial reasons; ownership does not prevent permissioned delegated workflows.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,189
fieldcompanion,Field Companion,FC-FND-003,Unified suite shell,FOUNDATION,Target,"Consistent navigation, page anatomy, terminology, responsive behavior, keyboard access, and light/dark contrast across products.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,190
fieldcompanion,Field Companion,FC-FND-004,Record lifecycle and history,FOUNDATION,Target,"Human-readable statuses, timeline events, actor/time/source attribution, undo or correction paths, and immutable audit evidence.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,191
fieldcompanion,Field Companion,FC-FND-005,Quick create for missing references,FOUNDATION · UNDERSERVED,Target,Create the minimum valid cross-product reference without abandoning the current task; preserve context and allow later backfill.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,192
fieldcompanion,Field Companion,FC-FND-006,Saved views and personal preferences,COMMON,Target,"Per-user filters, columns, density, sort, board/list preference, default landing view, and product-scoped preferences.",R9,Field Companion mobile execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,193
fieldcompanion,Field Companion,FC-FND-007,Bulk operations with preview,COMMON,Target,"Selection-aware actions, dry-run/impact preview, partial failure handling, downloadable results, and permission checks per record.",R9,Field Companion mobile execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,194
fieldcompanion,Field Companion,FC-FND-008,Import with mapping and review,COMMON · UNDERSERVED,Target,"Product-specific import separate from Smart Import, with templates, mappings, validation, dedupe, dry run, commit plan, and rollback/correction evidence.",R9,Field Companion mobile execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,195
fieldcompanion,Field Companion,FC-FND-009,Export and portability,COMMON · DEMOCRATIZE,Target,"CSV/PDF/JSON or package export appropriate to the domain, without trapping customer data behind enterprise tiers.",R9,Field Companion mobile execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,196
fieldcompanion,Field Companion,FC-FND-010,"Notifications, tasks, and inbox",COMMON,Target,"Actionable notifications with ownership, due dates, escalation, snooze/delegation, deep links, and duplicate suppression.",R9,Field Companion mobile execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,197
fieldcompanion,Field Companion,FC-FND-011,"API, webhooks, and event outbox",COMMON · DEMOCRATIZE,Target,"Stable versioned APIs, idempotency, service authentication, signed webhooks/events, retries, dead-letter handling, and correlation IDs.",R9,Field Companion mobile execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,198
fieldcompanion,Field Companion,FC-FND-012,RecordArr evidence references,FOUNDATION,Target,Files and evidence are stored once in RecordArr and referenced by owning records; products do not create shadow document vaults.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,199
fieldcompanion,Field Companion,FC-FND-013,ReportArr projections and metrics,FOUNDATION,Target,Operational products emit facts/events; ReportArr builds read models and reports without becoming the source of operational truth.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/fieldcompanion/FEATURESET.md,200
